,Security,TimeStamp,Num Of Trading Min,OrderType,LastBuyScore,LastSellScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Signal,Opp Security Trade Score,BuyReason,SellReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Buy Level,Last AB Stop-Loss Level,Last AB Sell Level,Last AB Signal,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Level,Last Confirmation Date,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell,OrderId
98,TQQQ,2021-10-12 16:08:00+00:00,158,BUY,-0.7545548668,,1,62.535,62.595,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-1.200412249,SQQQ,SELL,-4.557469116,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,63.085,62.325,63.296,63.84653846,62.18916667,62.0984,0.09076666667,2.808641538,60.27635846,29.57106427,10.34300572,33.733544,32.18126394,1.552280058,4.823552179,BEARISH DELIBERATION BLOCK,2021-10-07,3,,66.17,63.8825,SHORT,-3,-1,63.74,2021-10-08 0:00:00,100,SHORT,63.74,2021-10-08,4,-3,0,0,0,0,2021-10-11 13:53:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.3369434416,1.580425191,1.96522988,-1.383072603,2.378907069,-0.8824709186,1.580425191,3.892423053,-1.21941436,0,0,0,2021-10-11 17:05:00+00:00,1,0,0,6e65737829a842bca38d677ba3adbfd0
102,TQQQ,2021-10-14 13:37:00+00:00,7,BUY,2.5001961,,1,64.785,64.8195,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",11.51958149,SQQQ,,-11.46904063,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",,65.055,63.135,63.1688,62.85030769,63.41253333,63.14621667,0.2663166667,2.78458988,62.27041012,95.33713038,47.42429237,60.07817441,50.15105446,9.92711995,19.79443914,BEARISH DELIBERATION BLOCK,2021-10-07,5,,66.17,63.8825,SHORT,-3,-0.6,63.74,2021-10-08 0:00:00,100,SHORT,63.74,2021-10-08,6,-3,0,0,0,0,2021-10-12 16:09:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.613447375,3.191573612,1.845132444,2.542171537,-0.1811954054,-0.4276550249,3.191573612,11.55103461,-3.0411024,0,0,0,2021-10-12 16:28:00+00:00,2,2,2,d304e08d6b6e40d78aaf88be3438bc04
104,TQQQ,2021-10-18 13:55:00+00:00,25,BUY,2.980866255,,1,67.806,67.8305,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",5.318737222,SQQQ,,-2.975657627,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,67.125,67.855,65.316,63.64961538,67.52323333,67.5646,-0.04136666667,2.643383599,64.4816164,42.47485224,47.91389386,68.82061253,71.83379839,-3.013185855,-4.194663128,BULLISH STOP LOSS,2021-10-14,2,,66.17,,BUY,7,3.5,67.672,2021-10-15 0:00:00,100,BUY,67.672,2021-10-15,3,7,0,0,0,0,2021-10-14 13:38:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.07221280672,0.2505342274,0.08085917884,-1.569523248,2.350063547,1.00361064,0.2505342274,-0.1886714173,1.075823447,0,0,0,2021-10-14 19:57:00+00:00,2,4,4,67db5fcca09545ea8cb54f73d6c2e550
108,TQQQ,2021-10-25 16:08:00+00:00,158,BUY,0.4867666682,,1,72.24,72.095,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",29.61189966,SQQQ,,-21.55474813,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,71.494,70.64,71.4708,67.488,71.8722,71.78858333,0.08361666667,2.58992423,68.90407577,20.24993785,12.19381445,72.42178373,62.72388407,9.697899659,15.461255,BEARISH ONE BLACK CROW,2021-10-22,1,,72.33,70.64,,43,43,,NaT,100,BUY,67.672,2021-10-15,10,7,0,0,0,0,2021-10-18 13:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.265005663,2.300396376,0.08141266903,-0.3963759909,1.05490779,1.05605889,2.300396376,2.862469443,-1.208946772,0,0,0,2021-10-18 19:57:00+00:00,5,3,3,7edf4bea9a26476c99f3e186c6242ab9
110,TQQQ,2021-10-26 13:38:00+00:00,8,BUY,-1.080469655,,1,74.815,74.3675,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",29.58113858,SQQQ,,-21.28059912,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",,74.16,72.76,72.241,68.29884615,73.23343333,73.08746667,0.1459666667,2.653852566,71.50614743,81.16878671,62.2283173,83.79784689,73.92747754,9.87036935,13.3514218,BEARISH ONE BLACK CROW,2021-10-22,2,,72.33,70.64,,43,21.5,,NaT,100,BUY,67.672,2021-10-15,11,7,0,0,0,0,2021-10-25 16:09:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.824354041,2.920560748,0.2809775321,1.587410665,-1.963537106,0.900219901,2.920560748,5.900528174,-1.92413414,0,0,0,2021-10-25 19:57:00+00:00,1,4,4,5ca8251a4a524a77a52fb9d33e5cc159
112,TQQQ,2021-10-26 17:43:00+00:00,253,BUY,-0.07848454902,,2,73.64,73.87,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",27.45042086,SQQQ,,-19.74844447,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,74.16,72.76,72.241,68.29884615,73.5353,73.38741667,0.1478833333,2.653852566,71.50614743,25.48997035,19.27256853,81.66712917,73.92747754,7.739651629,10.4692489,BEARISH ONE BLACK CROW,2021-10-22,2,,72.33,70.64,,43,21.5,,NaT,100,BUY,67.672,2021-10-15,11,7,0,0,0,0,2021-10-26 13:39:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.209455745,3.899120396,10.4873263,0.08933479934,-0.1000657799,-0.7146783947,3.899120396,17.98975697,-1.92413414,0,0,0,2021-10-26 15:58:00+00:00,0,4,4,7fb7cbe498404894b3a46554d5a256bd
114,TQQQ,2021-10-27 13:51:00+00:00,21,BUY,-0.8961788235,,1,74.605,74.6075,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",23.8684281,SQQQ,,-16.37956995,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,73.78,73.44,72.646,69.02846154,74.02573333,73.90836667,0.1173666667,2.63400181,71.14599819,32.1961093,13.07869364,87.02809857,81.24736278,5.780735791,7.114982682,BEARISH ONE BLACK CROW,2021-10-22,3,,72.33,70.64,,43,14.33333333,,NaT,100,BUY,67.672,2021-10-15,12,7,0,0,0,0,2021-10-26 17:44:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.586328976,1.926742919,0.655890155,0.258714597,-0.343473219,1.123366013,1.926742919,1.547900766,-0.462962963,0,0,0,2021-10-26 19:57:00+00:00,1,5,5,0d808724c226407a8bafaeb303621bcc
116,TQQQ,2021-10-28 13:52:00+00:00,22,BUY,1.770181831,,1,75.21,75.2,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",17.86205785,SQQQ,,-10.55381718,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,75.155,74.02,73.198,70.02153846,74.8396,74.7547,0.0849,2.64637153,72.50862847,7.018940478,-25.06358245,88.093386,86.11363585,1.979750156,2.298997292,BEARISH ONE BLACK CROW,2021-10-22,4,,72.33,70.64,,43,10.75,,NaT,100,BUY,67.672,2021-10-15,13,7,0,0,0,0,2021-10-27 13:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.607673602,2.018373413,0.8289455788,0.9186706296,-0.6329667942,0.0743042421,2.018373413,3.923857526,-1.53336936,0,0,0,2021-10-27 14:07:00+00:00,1,6,6,00622560dea34dd0ac684c31f637e55e
118,TQQQ,2021-11-02 13:51:00+00:00,21,BUY,-0.9774444878,,1,79.24,79.1665,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",16.68718438,SQQQ,,-7.811827991,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,78.012,78.345,76.93,73.41038462,78.5968,78.2271,0.3697,2.571141508,75.44085849,43.21890179,7.71966608,88.31616043,89.22705297,-0.9108925409,-1.020870364,BEARISH HANGING MAN,2021-11-01,1,,78.465,77.245,,11,11,,NaT,100,BUY,67.672,2021-10-15,18,7,0,0,0,0,2021-10-28 13:53:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.142383049,1.359372008,0.2949687171,-0.4658880592,0.7492743055,1.567426128,1.359372008,-0.2828229464,0.4250430787,0,0,0,2021-10-28 19:57:00+00:00,3,9,9,bd9cf0d111b34f628d7d6fa6f9c4af7d
120,TQQQ,2021-11-03 18:55:00+00:00,325,BUY,1.014109862,,1,81.134,80.9875,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",20.06028446,SQQQ,,-9.575283516,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,79.67,79.39,78.29,74.40769231,80.4666,80.19686667,0.2697333333,2.531691707,77.13830829,35.12333353,24.93888273,89.2071228,88.55837681,0.6487459938,0.7325631038,BEARISH HANGING MAN,2021-11-01,2,,78.465,77.245,,11,5.5,,NaT,100,BUY,67.672,2021-10-15,19,7,0,0,0,0,2021-11-02 13:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.19675022,2.292480161,0.2194589901,-0.4471595919,1.182249633,1.844060965,2.292480161,1.027992112,-0.3526892556,0,0,0,2021-11-02 14:14:00+00:00,1,10,10,14680793f3dc43fe972a363f5b359246
122,TQQQ,2021-11-04 13:53:00+00:00,23,BUY,0.3194315834,,1,83.505,83.3335,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",23.62502935,SQQQ,,-11.10660095,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,82.715,81.91,79.959,75.55423077,82.7229,82.19378333,0.5291166667,2.586602667,80.12839733,30.07020403,-1.917871448,91.79987307,90.19868988,1.601183199,1.775173454,BEARISH HANGING MAN,2021-11-01,3,,78.465,77.245,,11,3.666666667,,NaT,100,BUY,67.672,2021-10-15,20,7,0,0,0,0,2021-11-03 18:56:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.947259187,2.05103162,0.2128405417,0.5554877304,-0.7731119676,0.9644732023,2.05103162,2.228565672,-0.9827859846,0,0,0,2021-11-03 19:57:00+00:00,1,11,11,03204ab66a0642429c40a98c3cf57e39
126,TQQQ,2021-11-10 15:01:00+00:00,31,BUY,-0.8516996074,,1,82.552,82.2,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",16.30757872,SQQQ,,-2.366524176,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,81.36,83.18,83.892,79.48884615,81.67246667,82.30458333,-0.6321166667,2.69766569,78.66233431,32.31912981,-3.718678735,68.47434172,74.18253223,-5.708190514,-7.694790596,BEARISH HANGING MAN,2021-11-01,7,,78.465,77.245,,11,1.571428571,,NaT,100,BUY,67.672,2021-10-15,26,7,0,0,0,0,2021-11-04 13:54:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.7549891801,-0.6251502765,-0.08116882648,-3.282038952,8.293875783,1.433036788,-0.6251502765,1.286676212,2.188025968,0,0,0,2021-11-04 15:35:00+00:00,4,1,1,89c010c167d94b088787d81ebb714e92
128,TQQQ,2021-11-12 16:11:00+00:00,101,BUY,0.915136155,,1,81.909,81.7885,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",13.27016163,SQQQ,,-9.549323459,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,80.905,80.18,81.716,80.50153846,81.37323333,81.03256667,0.3406666667,2.695802792,78.20919721,25.11699166,2.176687408,61.03244234,53.8345884,7.197853939,13.3703148,BEARISH HANGING MAN,2021-11-01,9,,78.465,77.245,,11,1.222222222,,NaT,100,BUY,67.672,2021-10-15,28,7,0,0,0,0,2021-11-10 15:02:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.156398104,2.313544525,0.3635652409,-0.3803941132,0.9649808261,1.252182589,2.313544525,2.455508095,-0.9042155151,0,0,0,2021-11-10 16:44:00+00:00,2,3,3,d77038c3d8504f2c958dcf66a9116279
132,TQQQ,2021-11-16 16:20:00+00:00,110,BUY,0.09693076853,,1,84.28,84.125,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",5.512739762,SQQQ,,-6.676673683,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,82.145,82.7,81.5322,81.78776923,83.6238,83.36905,0.25475,2.651281881,79.49371812,27.8061505,12.95699299,71.27577963,64.48519371,6.790585916,10.5304575,BEARISH MEETING LINE,2021-11-15,1,,83.655,82.7,,11,11,,NaT,100,BUY,67.672,2021-10-15,32,7,0,0,0,0,2021-11-12 16:12:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.910519952,1.995163241,0.1688771788,-0.8101571947,2.204176164,2.581620314,1.995163241,-1.170077596,0.6711003628,0,0,0,2021-11-12 20:57:00+00:00,2,1,1,f2535f39c95e4e7ab921222afa23cc2b
138,TQQQ,2021-11-18 16:20:00+00:00,110,BUY,1.678845537,,1,85.729,85.5825,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",3.447273596,SQQQ,,-0.6392207517,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,85.84,84.51,83.959,83.01269231,85.3001,85.17803333,0.1220666667,2.625227409,83.21477259,21.73608574,26.66624572,69.64637647,70.93064134,-1.284264866,-1.810592491,BEARISH DOJI STAR,2021-11-17,1,,85.8425,84.46,,1,1,,NaT,100,BUY,67.672,2021-10-15,34,7,0,0,0,0,2021-11-16 16:21:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.442432848,2.01751272,1.160230957,-0.1479114898,0.2352302003,-0.1313454029,2.01751272,4.335348598,-1.573778251,0,0,0,2021-11-16 20:57:00+00:00,2,0,0,2839e4df62864e5dbfe7a18f126aba1d
140,TQQQ,2021-11-19 16:38:00+00:00,128,BUY,-0.7603871042,,1,89.39,89.0675,BUY,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",8.155680954,SQQQ,,-2.359604734,"['Buy Method 5: Bearish Short Mavg Min > Long Mavg Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,88.215,87.095,85.283,83.77846154,88.95213333,88.8038,0.1483333333,2.598464432,85.61653557,8.857429112,3.861569825,74.87617587,74.24318723,0.632988646,0.8525881898,BEARISH DOJI STAR,2021-11-17,2,,85.8425,84.46,,1,0.5,,NaT,100,BUY,67.672,2021-10-15,35,7,0,0,0,0,2021-11-18 16:21:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.635053677,2.65227625,0.04567902147,0.6487169183,-1.288570261,1.349101556,2.65227625,3.456379291,-1.285952121,0,0,0,2021-11-18 20:57:00+00:00,1,1,1,a556f88e7c11489c9983fb7e1353c375
142,TQQQ,2021-11-22 14:41:00+00:00,11,BUY,-0.7681504926,,1,90.495,90.2425,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",15.32089593,SQQQ,,-7.347563543,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",,89.645,88.57,86.945,84.47846154,89.14156667,88.84578333,0.2957833333,2.588378964,87.05662104,73.74912582,50.50762592,75.416949,72.42874537,2.988203621,4.125715012,BEARISH DOJI STAR,2021-11-17,3,,85.8425,84.46,,1,0.3333333333,,NaT,100,BUY,67.672,2021-10-15,38,7,0,0,0,0,2021-11-19 16:39:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.173422152,2.393586993,0.5269837007,1.17985774,-1.172264662,0.9596928983,2.393586993,3.432150256,-1.213729254,0,0,0,2021-11-19 18:28:00+00:00,1,2,2,5912234e59c74f7d8a32c9aa132e181a
146,TQQQ,2021-11-23 14:54:00+00:00,24,BUY,-0.9122144532,,1,86.045,85.8125,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",12.43895476,SQQQ,,-5.798737106,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,84.725,85.5,86.03,84.08384615,85.25636667,86.5036,-1.247233333,2.7644889,81.9605111,55.71273089,82.66151486,51.76272317,49.05453764,2.708185529,5.520764561,BEARISH ENGULFING,2021-11-22,1,,91.68,85.5,,5,5,,nan,100,BUY,67.672,2021-10-15,39,7,0,0,0,0,2021-11-22 14:42:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.6374269006,0.6432748538,0.00376184125,-1.824561404,4.492048836,1.543859649,0.6432748538,-0.5793235525,0.9064327485,0,0,0,2021-11-22 16:09:00+00:00,1,1,1,a0da3201680c4feb99cd4d5dc41cc2b1
150,TQQQ,2021-11-24 15:06:00+00:00,36,BUY,-0.940839608,,1,83.165,82.86,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",6.699475604,SQQQ,,-1.461007912,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,82.655,84.335,85.526,83.83076923,82.1249,82.89341667,-0.7685166667,2.956887081,79.69811292,63.18747896,59.25568658,41.69106324,43.46774148,-1.776678242,-4.087348874,BEARISH ENGULFING,2021-11-22,2,,91.68,85.5,SELL,5,2.5,84.335,2021-11-23 0:00:00,100,SELL,84.335,2021-11-23,1,5,0,0,0,0,2021-11-23 14:55:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.387324361,-1.221319737,-0.2027447242,-3.758818996,8.91401908,0.6047311318,-1.221319737,2.230191966,1.992055493,0,0,0,2021-11-23 15:03:00+00:00,1,1,1,ad56c25afa4d48da887024950ae4a297
152,TQQQ,2021-11-24 15:33:00+00:00,63,BUY,2.105996091,,2,83.31,83.3925,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",7.321905282,SQQQ,,-3.13813821,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,82.655,84.335,85.526,83.83076923,82.93056667,82.47115,0.4594166667,2.956887081,79.69811292,35.12069369,39.21718708,42.31349291,43.46774148,-1.154248564,-2.655414164,BEARISH ENGULFING,2021-11-22,2,,91.68,85.5,SELL,5,2.5,84.335,2021-11-23 0:00:00,100,SELL,84.335,2021-11-23,1,5,0,0,0,0,2021-11-24 15:07:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.215391,-0.8715242782,-0.2996881967,-3.758818996,9.560285464,0.7766644928,-0.8715242782,1.436436529,1.992055493,0,0,0,2021-11-24 15:13:00+00:00,0,1,1,4fe7102e9b304d2d998ff9a4660b25af
156,TQQQ,2021-11-29 14:38:00+00:00,8,BUY,2.834503103,,1,83.03,82.9875,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",14.23300171,SQQQ,,-14.19145818,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",,83.1,80.42,83.752,83.72961538,81.30773333,81.20503333,0.1027,3.285664387,79.81433561,110.1088303,85.80580288,51.80882892,37.68775029,14.12107863,37.46861652,BULLISH ENGULFING,2021-11-24,2,85.115,81.165,,,13,6.5,,nan,100,SELL,84.335,2021-11-23,6,5,0,0,0,0,2021-11-24 15:34:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.245461328,4.115891569,3.582596492,2.810246207,-1.223061642,-0.08704302412,4.115891569,17.29882306,-3.332504352,0,0,0,2021-11-24 20:57:00+00:00,2,1,1,5dfec97381d94f1c9fcbca422ceaa045
158,TQQQ,2021-11-30 15:01:00+00:00,31,BUY,-0.9300785507,,1,85.94,85.535,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-1.343965095,SQQQ,,0.7619646894,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,84.84,85.415,83.958,84.26769231,85.01566667,85.30668333,-0.2910166667,3.28479079,81.55520921,39.78863074,34.32162237,59.67790844,59.473412,0.2044964437,0.3438451518,BULLISH ENGULFING,2021-11-24,3,85.115,81.165,,BUY,13,4.333333333,85.415,2021-11-29 0:00:00,100,BUY,85.415,2021-11-29,1,13,0,0,0,0,2021-11-29 14:39:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.6146461394,0.6380612305,0.01494026179,-1.340513961,2.620919411,1.287830006,0.6380612305,-0.4145922647,0.673183867,0,0,0,2021-11-29 20:57:00+00:00,1,2,2,93f91fdf9d8047e4ad4a517fc5dd2f7a
